UID,species,RL,dB_20kHz,dB_30kHz,dB_40kHz,dB_50kHz,dB_60kHz,dB_70kHz
16017067,X085,137.1324167,128.810894,137.9766526,137.1137647,139.7523138,138.1744265,129.2351188
16017068,X085,142.8944971,134.2307131,142.3911865,147.4079456,146.7249583,140.5331313,127.7560072
16017069,X085,121.6834441,141.9884649,125.3438448,119.8992313,122.4791578,112.9741912,101.5168159
16017070,X085,140.512737,129.5880897,138.7231009,138.6516268,142.0527343,140.7693849,134.9557003
16017071,X085,121.8230537,143.290453,123.5758762,117.5900709,116.7115045,105.3898459,96.30657866
16017072,X085,143.3351058,137.418907,142.2441849,147.277953,144.7127804,138.1162373,127.1784718
16017073,X085,139.2058694,132.521232,142.0183814,138.5476873,140.9962138,141.1449125,131.5293643
16017074,X085,121.4025016,145.2049895,118.9569597,120.2846956,120.2535656,105.8248956,97.85418669
16017076,X085,137.4702603,131.3406662,137.5496717,138.6234194,139.9908529,137.396247,125.2610837
16017078,X085,135.2828869,132.4102311,136.1890827,136.4350494,136.4975505,132.471988,116.4283018
16017080,X085,132.4024263,130.3068829,136.2860425,132.9926834,132.9605975,131.4636734,117.2300691
16017082,X085,132.5115774,136.0109085,135.7520307,132.9309568,132.7300114,130.7158938,119.9573909
16017083,X085,134.1368253,132.0043638,134.7832697,134.1651545,135.5668463,133.1277797,124.680169
16017085,X085,137.9700246,126.3572134,137.0180184,138.2108515,140.6511044,138.1137727,129.0977433
16017086,X085,137.542849,132.4564643,139.7029421,140.6384586,137.4102643,135.8338546,116.8923948
16017087,X085,133.9636844,127.1447153,135.9739834,135.3607418,136.1074324,131.9300246,118.666509
16017088,X085,141.0501624,135.2106302,139.8699676,143.8147136,141.4971007,140.9930508,126.5477992
16017089,X085,128.4417545,125.5749559,133.2406649,131.7865704,120.6009461,114.2215705,106.1941993
16017090,X085,141.7759431,136.4061362,138.90698,144.8143489,142.9082634,139.5419462,124.7552541
16017091,X085,141.4904371,133.1981358,139.8154878,146.52843,144.0804409,135.8097798,122.9806921
16017092,X085,141.3581403,137.0798184,138.7388936,145.6529591,142.9977667,131.5367621,118.7598718
16017093,X085,131.4034566,130.2635075,138.0558408,124.2188961,128.463974,114.9923901,111.4851072
16017094,X085,135.1548282,130.6176458,138.8939616,139.1051141,136.8414996,126.6321716,114.6338425
16017095,X085,137.2359107,126.5477352,141.7598091,140.2457252,137.4707808,133.0678782,118.7597618
16017096,X085,133.1781273,132.2206063,133.3564422,132.8118239,128.2061918,129.7032109,115.4936919
16017097,X085,138.2668993,131.3830612,139.4798912,139.8212194,139.1137121,135.3060358,122.7770982
16017098,X085,129.5625363,132.0419376,130.1776759,122.9983286,122.4931127,128.8074363,105.8771698
16017099,X085,135.0193898,131.2290321,138.1668988,135.807732,134.2679327,132.4172071,115.1740786
16017100,X085,135.1399622,131.9027776,139.475485,135.1116102,134.8470724,135.3019758,119.8963524
16017101,X085,132.2488783,130.8261417,140.9845484,132.5994844,128.3077106,128.1144985,112.9313405
16017102,X085,127.5105401,130.9746455,136.4610815,124.9650973,124.629452,114.4673575,88.4309341
16017104,X085,124.7281043,136.2275555,136.3634156,126.8940935,124.277514,114.6154235,105.946754
16017106,X085,131.1607972,133.0450417,131.9587503,130.1197026,131.0519525,123.9779398,112.7877166
16017107,X085,128.5691308,133.3248709,137.1758406,123.4934971,125.1257109,119.0606434,106.7797889
16017108,X085,139.8722227,132.7782,137.5186708,140.2289934,144.3255126,141.7736446,125.5881463
16017109,X085,124.5133174,129.276515,130.9002255,116.868295,117.9465528,115.9224683,110.8849945
16017110,X085,143.2514279,133.6049967,136.4178239,138.5936216,146.3279464,145.1135926,131.9602841
16017111,X085,140.1455915,131.7547837,137.0675814,137.0723743,144.6629462,143.7333011,124.2097445
16017112,X085,136.2198979,126.2577888,138.0835524,135.869837,139.068978,135.9521402,112.6690226
16017113,X085,129.4100129,128.1451147,133.0954235,132.3296891,127.8278505,130.1716856,106.1339074
16017114,X085,129.2989371,126.6013871,139.2028911,130.4732464,128.4048415,117.3825071,111.7110591
16017115,X085,126.4617811,129.360208,135.7770867,122.2916788,120.6432696,100.4867653,101.606104
16017116,X085,131.1122986,116.3192996,139.9593581,133.1332757,127.7030985,128.1508087,115.1766706
16017117,X085,126.5727326,133.0590854,135.1663696,121.6989415,124.0963791,100.8351284,111.7456686
16017118,X085,129.2494111,116.2186481,135.4639843,134.0692292,120.5305897,121.8191097,116.3513403
16017119,X085,125.6114369,121.6755563,132.2985235,129.042799,123.0214833,107.7349953,109.4378474
16017121,X085,128.779063,125.5377204,131.5069449,130.6590953,130.7201293,125.9742462,116.2249578
16017123,X085,130.2240399,131.5390694,134.4596511,119.4598184,110.0562087,132.8672762,110.0380413
16017125,X085,139.2427576,138.3926134,141.7289124,140.5190604,140.9738264,125.198185,119.7297245
16017126,X085,142.114925,135.5043191,145.4420171,142.7538902,147.5212269,133.8754225,131.5633725
16017127,X085,138.5033474,135.4350252,140.4424293,137.6266377,146.5002439,136.5634064,123.9208596
16017129,X085,127.349502,122.6615979,131.173962,130.4531986,127.9990157,119.9811586,110.9014682
16017130,X085,132.2492142,133.4657698,135.4965058,132.1624722,139.6234062,127.7024672,103.6608635
16017131,X085,130.28246,133.5161283,135.9190933,131.1980143,130.6582871,120.0794879,110.2931871
16017132,X085,127.8268633,131.7535459,126.5022145,125.6086497,133.0333673,123.2403343,103.8727649
16017133,X085,130.3742404,130.1429224,136.5395519,128.6651637,128.1941258,122.8891046,114.298831
16017135,X085,132.4713308,131.9466698,134.3837183,133.034997,135.3299479,128.6451908,106.6849518
16017136,X085,125.3221388,131.9062807,130.229708,114.0192379,126.963046,116.5236035,101.3555126
16017137,X085,135.6607417,134.7122322,137.4113087,138.5956681,139.2294616,131.0913368,103.1442295
16017138,X085,137.5416573,136.2124643,136.7499456,141.5909727,143.5999958,133.3494227,117.3657031
16017139,X085,128.7316585,124.3908069,134.6005234,126.3314389,125.9675666,117.9459671,111.0007282
16017140,X085,137.8010557,135.8822986,139.0943153,140.2897286,139.6260616,131.5399588,115.529803
16017141,X085,136.8901127,134.9925777,139.7009981,136.1580115,137.0928566,130.0829942,105.5760373
16017142,X085,136.2689651,134.7106778,139.7160821,138.1781565,137.3419158,129.9207291,121.6647328
16017143,X085,137.8440356,135.7259777,140.5047805,138.9698962,139.6399634,132.7563771,104.893203
16017144,X085,140.7446196,134.0171298,141.1839726,143.8212203,143.4449017,136.8386257,126.2038288
16017145,X085,135.5636158,137.6048422,139.3353123,138.0754954,140.0779809,133.3983585,112.2333947
16017147,X085,134.8565672,133.817854,139.3589563,136.9502474,137.8010334,130.9334686,115.9416585
16017148,X085,134.1421354,131.5614157,137.7556835,137.2394929,136.6913907,129.5264503,116.3709403
16017150,X085,133.4384408,132.5143134,136.6381502,136.4864257,132.1952367,127.7247556,117.2531409
16017151,X085,132.8504649,134.759578,135.5221516,136.4183075,129.1951574,126.3481406,111.6841676
16017152,X085,131.5751702,131.3030138,135.335234,133.2404394,132.043174,125.4973517,112.7722452
16017153,X085,132.700412,133.2977179,136.8127952,134.399592,131.1002496,128.7342804,114.2620185
16017155,X085,131.869752,127.6770721,133.7826994,132.8580851,135.712087,120.8168016,101.2694955
16017156,X085,132.8752087,133.5318424,137.3786878,134.5298616,132.3830332,122.3635016,112.1357231
16017157,X085,130.8846643,122.8850143,129.8102355,131.1518638,134.3734521,125.7758439,114.5422112
16017159,X085,135.0693515,133.782823,137.7432509,135.4221762,134.6927967,126.4403297,112.3972609
16017160,X085,129.63335,111.3913403,133.4725767,130.6811579,134.9936814,127.7528292,103.0943407
16017161,X085,135.0402297,133.8428877,138.7506541,136.3209878,136.2714707,119.7449353,109.2853688
16017162,X085,128.9669089,125.9305875,133.2154971,129.0373992,133.0417074,120.4200494,100.7722511
16017163,X085,134.7983217,131.9666294,140.2729727,134.4684385,132.5549029,119.7632924,114.8037208
16017164,X085,131.6939366,129.5767502,139.8672222,133.0344847,127.8325531,118.9885064,95.72649781
16017165,X085,130.0189535,131.9096098,136.4585433,132.5775199,129.4547238,125.6926082,107.9896866
16017168,X085,130.2477506,113.2526297,136.540373,127.2792406,122.9974213,107.1280999,102.4832029
16017169,X085,132.9514227,130.6102549,139.3197772,135.6773055,140.206652,135.7685393,121.6744075
16017170,X085,128.9491292,124.3328942,123.6184189,132.0857067,131.559504,127.5062596,111.2620038
16017171,X085,131.353383,125.9673267,127.1192688,133.9385166,132.0192353,131.9919129,118.5193553
16017173,X085,131.0063843,125.7640404,124.5443587,134.1620986,130.6735093,130.1094545,122.0622436
16017174,X085,139.9177003,134.8671873,143.5217897,140.5092465,144.5764729,143.1021371,131.1219006
16017175,X085,127.5632691,124.5064471,121.9615346,130.376082,128.4866238,126.7578146,117.49916
16017176,X085,144.7507883,131.0412389,143.3352281,143.4914762,148.6538145,149.3657462,137.5270051
16017177,X085,130.4530769,121.0646391,123.7370535,133.1198079,128.806391,132.1140079,119.1569125
16017178,X085,144.9688003,136.6094008,142.4663756,144.0201954,148.633529,150.0653107,138.0020195
16017179,X085,129.9693992,114.9455815,127.6423718,132.2048467,131.2622951,131.1251014,113.8752644
16017180,X085,145.5165601,133.0301879,141.2340571,142.6027345,148.2492854,150.6925016,140.8808845
16017181,X085,145.484984,133.2031345,144.074209,147.1960028,150.9568226,148.7959864,129.247598
16017182,X085,139.4821015,126.4969261,142.0367809,143.3798369,144.2821202,139.6324614,118.5815037
16017183,X085,132.7878504,126.9106204,140.1195798,138.1406596,134.9738904,137.1909352,118.4459325
16017184,X085,126.2882337,124.1703433,134.6126932,129.3120672,127.0322864,116.8142637,106.7129663
16017185,X085,129.7549836,127.7671956,132.2412648,126.1610431,128.1941189,128.6141996,107.8086725
16017186,X085,129.4734851,134.0362175,137.9147951,135.6833808,131.3016104,120.2454637,94.65017895
16017187,X085,131.2868008,133.5402719,140.4929239,133.1666767,131.3205084,126.7731426,108.5702453
16017188,X085,130.5824637,132.0537686,140.6205104,130.9110046,132.6344461,119.4480677,109.2214625
16017189,X085,130.7201444,131.0805432,135.8302503,132.0259348,123.3315378,122.2597662,110.8016558
16017190,X085,128.4283632,125.2967636,135.3163408,130.4245768,128.8336995,118.2298848,106.3125828
16017191,X085,128.474881,125.3424999,132.9306826,130.5795705,131.2920598,116.8102782,109.1878042
16017192,X085,128.2945526,132.1987099,134.3267006,129.7163503,125.2670052,118.9428019,106.673865
16017194,X085,128.7390793,129.3682346,132.8689769,129.2563688,127.1547414,113.6157233,106.8575991
16017195,X085,129.316801,130.4710917,133.6256493,131.5315175,123.7420515,120.4218877,106.5636323
16017196,X085,129.1820166,120.7225768,131.5632675,131.2896241,132.1601903,115.8998602,96.68993976
16017197,X085,128.9639063,122.9515885,130.477375,131.6724642,126.2954129,128.4257296,110.5792863
16017198,X085,131.906475,130.3446176,133.557098,135.6191122,132.5243494,114.6210483,93.82691199
16017199,X085,133.0222913,116.0082134,133.7905478,131.5273534,134.5224588,134.5730644,120.9853793
16017200,X085,135.1008101,122.8259116,134.3081646,134.9218758,137.720781,138.3523541,126.550928
16017201,X085,133.0582817,122.4222998,133.3436976,129.4863594,136.1021695,134.2036577,124.49542
16017202,X085,132.6936945,120.6380509,132.9207441,130.7666325,135.5133562,133.9093123,120.0912761
16017203,X085,124.4116459,137.500628,128.1161669,126.0642784,116.4649725,102.9633155,92.05177479
16017204,X085,129.1918895,126.6779918,133.2541596,131.1896668,131.2525229,129.8827849,118.6686307
16017205,X085,127.1643572,137.6352899,132.746109,131.862191,124.364222,114.1092885,102.3661573
16017206,X085,122.36039,132.5423547,129.3712079,122.4784466,114.3596775,101.6738168,106.2667201
16017207,X085,127.7788757,138.985151,131.2144674,130.5419812,121.0753255,121.1992916,93.83420056
16017208,X085,125.8306982,139.4321569,132.0453277,128.0092226,118.8753657,118.5614242,95.96733701
16017209,X085,129.9964546,139.777726,133.8190224,133.8725703,125.9071761,122.1540771,104.2382321
16017210,X085,129.3491363,139.9191457,132.2658649,130.6014378,118.6797616,122.701016,112.123351
16017211,X085,129.5105412,140.6390092,134.0806873,132.8511693,123.8026628,116.2840247,114.5725274
16017212,X085,128.5503676,140.8296263,132.3244706,132.6737746,123.2864262,123.6180708,101.7442162
16017213,X085,129.3771127,141.789405,133.5467171,133.0542791,127.2733123,122.0501299,110.6222256
16017214,X085,129.0080518,141.9709068,132.8950924,132.5949458,126.1396459,119.2046944,107.7030807
16017215,X085,130.6361871,141.0252725,133.4443813,133.5395945,126.0616207,124.8098776,107.8429145
16017216,X085,129.0113926,141.3460856,135.6158981,134.1391114,119.7821221,117.6831073,114.6168633
16017217,X085,130.8425511,143.2167499,132.4678618,134.0653531,127.5632979,124.5988479,107.0604268
16017219,X085,130.5409667,142.5531388,134.2934554,134.5197848,125.459957,116.785788,107.742869
16017220,X085,126.8052821,141.3049701,132.6418176,125.4571423,112.0886822,115.8331803,103.0138714
16017221,X085,130.0536434,143.7475806,135.3413196,133.7924061,123.6560637,117.8437837,104.3556817
16017222,X085,130.0916253,143.2121862,136.0646299,133.8315534,126.0257713,119.0775433,105.5026701
16017223,X085,130.0764601,143.1967307,134.4199897,133.1812598,125.2695593,115.8909511,111.2676877
16017224,X085,130.3265676,144.1637428,132.7935065,133.3075143,124.9170657,125.3638962,109.3655127
16017225,X085,129.5070211,143.8738194,135.9605567,132.2349044,125.6308146,112.0901927,102.114588
16017226,X085,129.9261722,142.7638667,135.4062874,133.2253054,124.8564014,121.1904692,108.053934
16017227,X085,129.6498543,143.780675,135.3950781,131.8209189,122.3239147,115.5388591,109.6288709
16017228,X085,129.9838034,143.7428047,135.2303014,130.725968,97.9483828,109.7237649,107.4951869
16017229,X085,128.7469711,141.5010767,131.6587356,129.7127908,116.0978442,120.952602,109.5589404
16017230,X085,128.8647598,140.8713573,132.4774589,130.8666315,120.7726222,115.9407068,103.3570867
16017231,X085,126.5974234,143.2626077,130.7032865,122.9800013,115.6513669,115.8318237,108.528032
16017232,X085,128.0338138,142.1490904,128.6447846,129.7742164,110.3778371,114.7698443,93.1425156
16017233,X085,127.0982073,142.2405252,119.5143106,125.8921382,113.924203,115.6091829,108.6079538
16017234,X085,124.0478213,138.8904404,131.1797344,126.3216589,115.2672335,107.1053806,96.10263538
16017235,X085,127.2584765,142.2778878,131.2397891,121.1583049,116.9992897,115.4057797,104.5954809
16017236,X085,129.3614163,143.6496058,135.5260261,117.2764919,118.8473863,115.7838286,110.1061471
16017237,X085,126.5586046,141.7710112,131.4298877,114.3220632,115.7494067,114.4929031,109.4352123
16017238,X085,124.8222297,140.6957235,123.7037618,121.9097759,115.7880634,107.2573329,101.8832326
16017239,X085,127.1028302,141.8223048,122.3060607,113.1640996,120.5588955,108.4050543,107.2032581
16017240,X085,126.5840231,141.2841903,134.0226079,124.1795766,115.3125099,111.087828,98.26812787
16017241,X085,127.2044918,141.8968732,128.3950031,117.0618313,113.7661277,115.7068455,92.35307654
16017242,X085,128.218785,143.720334,131.639296,115.1845339,116.9108107,112.6562256,89.80668014
16017243,X085,125.5424133,144.2394376,130.0534927,121.5923509,108.9503452,104.449153,102.7773932
16017244,X085,127.4747417,143.1682101,129.2771336,117.4397393,111.6737411,116.9115822,102.1274613
16017245,X085,127.0739479,142.2032037,125.5883853,114.7367939,114.6461073,111.4105826,105.7825968
16017246,X085,126.3964041,142.8401445,119.4849668,113.4768258,114.1306661,109.62678,103.9163538
16017247,X085,125.6897815,138.1284811,127.084324,113.1867715,119.7516478,107.0225186,105.5292696
16017248,X085,127.4342523,140.1837802,130.7233511,111.2564514,118.0986983,105.6075938,107.2734985
16017249,X085,126.1968516,141.4754454,122.0382748,96.5779335,120.3422857,112.0862692,111.627248
16017250,X085,126.3181106,135.8566606,128.8296848,108.7842604,118.9842351,109.438801,100.5789183
16017251,X085,125.3841843,139.6228089,125.8315086,120.9651018,106.8921195,109.0744938,101.219245
16017252,X085,124.9795026,142.4169769,128.8018216,114.4306078,113.2617716,101.4946241,95.40306141
16017253,X085,124.5932359,142.8548114,124.2345815,106.3868904,102.8580679,109.4005526,106.0268664
16017254,X085,123.4727002,140.8611963,129.3786986,119.7497933,110.2714899,105.5238898,110.0902564
16017255,X085,125.4486891,142.1277754,127.503384,108.3510145,118.1601393,114.7781172,101.8912019
16017256,X085,123.4674008,141.4098251,121.7420493,117.6578186,118.997023,117.0992429,103.4813307
16017257,X085,126.0084239,141.5022674,130.5905296,113.1566271,111.6615984,113.4466964,101.9311194
16017258,X085,124.8848483,139.8537633,126.5368058,105.7273006,101.9129019,105.897541,107.8905906
16017259,X085,125.4182627,141.0145079,129.0279438,113.4766172,111.1649864,101.3424918,104.4331038
16017260,X085,125.9450481,140.2566433,132.5043031,96.45336386,103.0671491,93.46477365,100.7188997
16017261,X085,125.2767806,140.0111199,129.8432343,115.4560289,115.1123982,116.2048305,99.81633637
16017262,X085,125.1555855,140.8103186,134.0513862,125.6630923,125.9755383,116.5260689,106.2422696
16017263,X085,120.3079279,140.4427823,123.2043724,109.132445,107.9273093,98.71258933,104.622674
16017264,X085,128.8769438,131.236454,130.8381637,133.8297929,127.6248862,122.3767604,106.4179768
16017265,X085,136.9084677,126.790564,138.980203,140.0033737,141.7173673,133.3526661,119.5626906
16017266,X085,132.5000275,132.8429651,137.6672508,134.5376394,118.2867693,124.9247737,104.8918882
16017267,X085,136.2595931,121.7746077,139.0475233,142.4752756,136.7113196,122.8162418,107.3806446
16017268,X085,140.5137106,127.5004817,139.9807868,145.8840999,146.2047706,135.3927581,122.4278367
16017269,X085,140.6590644,124.9343751,141.4941522,145.0471643,145.9722644,136.706667,126.1087857
16017270,X085,138.1809625,129.0264381,138.9010324,140.4932235,141.3322054,135.8503758,123.1882578
16017271,X085,132.9224082,126.062475,134.8526809,135.2303624,132.1693501,128.5197646,111.6467933
16017272,X085,130.1120646,123.7613566,129.9502345,133.9673808,125.1698216,119.7946622,96.45026663
16017273,X085,126.6783847,104.8760063,135.4258984,125.2893119,103.02685,116.2012471,111.2011543
16017274,X085,125.2005042,125.6206274,128.0632606,122.7152893,130.1584144,112.5424161,108.1359781
16017275,X085,129.938447,129.8957554,134.2074832,131.7675038,136.2582824,123.841053,101.998232
16017276,X085,133.5688964,131.119526,136.3415483,138.0350694,139.2163701,126.5463181,112.2779134
16017277,X085,133.2839415,130.6070345,135.9185443,137.2718533,138.5804975,124.7142828,115.1128268
16017278,X085,131.8580995,130.3030734,137.0142528,132.2381793,137.5430296,123.5713657,114.4309973
16017279,X085,129.7496186,130.0407687,134.0393485,132.0999144,134.9979743,120.840403,115.5223933
16017280,X085,127.9396108,128.7512196,130.4917876,126.2956084,129.2568807,104.5651654,112.2944914
16017281,X085,127.1830837,131.5262739,130.7949912,125.8292279,131.6866637,112.1439041,98.10416694
16017282,X085,125.0016035,131.717238,131.6363875,125.9078485,126.2962998,119.8181956,97.176454
16017283,X085,129.4134912,118.0003793,130.1997862,132.5105138,129.6958479,129.4430612,117.7775309
16017284,X085,125.6803348,121.5835608,132.852352,131.3220703,126.7675867,123.1547153,103.943389
16017285,X085,127.1550906,129.8581142,128.9259495,125.8662026,131.132178,124.3598604,106.520964
16017286,X085,126.9589395,120.7584619,130.1424751,131.4565512,126.5972965,103.8130021,97.56446119
16017287,X085,128.0606381,126.8490037,129.2435611,133.1319491,125.5192951,113.4965799,105.6200052
16017289,X085,133.4253479,130.1480006,138.6167377,132.8475003,132.8463594,128.3876071,105.2901766
16017291,X085,126.7206312,97.29885883,135.0406721,125.9298451,115.1029196,120.0120275,104.4532534
16017293,X085,131.6067684,111.684853,135.7739281,132.8126924,133.9010513,119.2188032,105.1189899
16017295,X085,133.5762845,126.96378,136.8125014,133.9594393,136.6197232,130.510939,100.0851625
16017296,X085,135.6265996,130.840131,138.6920972,131.9999581,136.3646719,135.5721595,116.4494908
16017297,X085,135.8875201,118.5316896,136.4176111,139.6251206,141.6260015,135.5158275,120.9797957
16017299,X085,135.411268,124.4416001,135.7871065,138.3205792,140.4347297,134.6261492,120.7455673
16017300,X085,129.1552172,116.8905534,134.9624054,135.2249372,131.4020343,124.3947239,96.50889559
16017301,X085,127.1918319,126.2638803,130.969038,133.669763,124.8525795,112.7885991,107.4839179
16017302,X085,133.7758791,121.3436919,136.2893301,138.0437209,135.5747782,131.6694592,116.4093211
16017303,X085,136.6783447,125.3515062,139.1897484,140.834932,138.6830794,135.179371,124.0155106
16017304,X085,133.9263419,113.0089867,136.8444467,139.0641778,135.4961368,133.041208,116.6382121
16017305,X085,129.5756729,122.6632643,130.2059124,129.3205484,131.2451411,125.6803064,115.4420392
16017306,X085,108.3261793,115.9393984,112.5222952,109.3885143,115.3372566,105.4277715,99.07128603
16017307,X085,127.5690927,119.5224406,134.0041624,134.6360797,120.3462201,125.2041938,103.7070992
16017308,X085,138.613354,121.8330922,139.4431598,143.4900477,142.3511104,138.8537609,114.9041135
16017309,X085,143.7754442,126.768195,143.8626657,146.4776258,147.8630973,145.8084021,126.7517792
16017310,X085,145.2486751,127.6290294,146.5513078,146.8877528,148.9463728,146.6387625,130.4802597
16017311,X085,143.2418801,123.4690502,146.3770653,145.6818499,148.108683,141.7524066,128.1327642
16017312,X085,140.513747,121.248003,144.6169652,142.8933864,145.147403,132.9286939,125.0462708
16017313,X085,143.0654528,125.1607424,144.0601658,144.6691972,147.5740788,138.3431876,129.0512166
16017314,X085,143.6493543,124.4514536,145.7156893,146.6327625,148.3408047,138.5127464,121.1136154
16017315,X085,142.1873879,126.8762165,143.6741346,143.0689898,145.9190275,140.2020822,127.2176814
16017316,X085,141.1122675,124.1801427,143.4431338,141.800644,144.2500312,141.3737307,126.4882955
16017317,X085,138.0853264,119.537028,141.091138,138.9703153,140.0041451,137.099142,125.0305923
16017318,X085,134.2795143,128.4375693,139.8986986,137.7567438,135.5804227,128.9203501,115.4345802
16017319,X085,134.8524376,122.3308488,137.0150658,136.9010621,138.1975199,135.6253365,115.5844016
16017320,X085,139.1638911,122.76125,139.5718769,140.3095582,141.8556338,140.5109815,125.2939943
16017321,X085,141.0437565,130.8237819,141.0383877,141.8705748,143.9381826,143.6241809,130.7952512
16017322,X085,141.8863846,128.1402629,141.9804146,142.091361,144.3766865,143.47064,129.7740675
16017323,X085,140.3160807,115.3031436,141.6364983,141.7083439,142.7304803,143.2804072,131.5953937
16017324,X085,140.6093663,126.837513,139.865735,141.1967935,143.6800015,143.5786471,128.8040286
16017325,X085,140.0487062,126.7154834,138.5172397,140.4007166,142.894708,141.9900533,128.4542925
16017326,X085,139.9209054,121.789276,139.2465517,142.9208413,143.5398342,142.9172049,126.1399538
16017328,X085,122.9167309,122.3511242,132.2680235,120.8191038,110.0451044,122.5428333,100.7211956
16017329,X085,126.6456581,113.6305096,134.2965463,125.8680542,122.8178904,124.5649956,110.8893522
16017330,X085,129.5502055,127.9422411,135.186553,130.2994595,121.2122365,124.8720344,118.7545281
16017331,X085,130.197949,131.7327707,135.637327,134.0215334,120.7251506,125.7046938,110.5965322
16017332,X085,133.403306,132.1230336,136.0247479,136.8808852,130.2358679,126.8388985,114.6342701
16017333,X085,137.7870232,128.4668911,140.2617707,138.8347975,140.0799484,134.4450886,125.7199766
16017334,X085,137.8319825,132.1026171,141.2272799,137.9873332,139.2852116,134.7981787,122.95476
16017335,X085,135.7566274,128.2373026,143.8471181,135.5480423,132.6145001,128.3284965,119.4001635
16017336,X085,131.198369,130.1140854,140.2017191,127.7477162,120.900483,125.1988014,121.3510195
16017338,X085,129.3905763,126.6500951,135.7576763,125.7748625,124.3673938,128.0741395,111.3252368
16017339,X085,132.0741136,131.2072939,139.9542933,128.2582955,126.3839615,129.6027728,118.028625
16017340,X085,136.7742383,132.1341284,142.3502843,136.6723276,135.1377721,132.0563352,121.6474005
16017341,X085,140.4120922,130.4482665,143.2892696,143.3966615,142.589976,140.7242807,124.4845255
16017342,X085,142.0400782,123.5375015,143.2996922,143.8549468,144.8242192,142.424171,123.1702191
16017343,X085,140.0875658,124.6082273,142.0775149,142.0719948,141.0100198,136.4449267,125.9364313
16017344,X085,138.7162223,126.7707291,141.8627639,139.7280501,136.0445883,133.2938649,120.0060705
16017345,X085,138.7150294,129.8902744,142.3105121,141.6732741,137.1741025,136.2953924,123.4699715
16017348,X085,115.6004446,125.6396986,118.6437519,107.7292513,118.7410889,115.0873936,111.7190785
16017359,X085,137.7502503,131.3708458,141.4877889,139.9820252,136.6497948,136.3813124,122.5301601
16017360,X085,109.3144335,125.0314885,117.2689109,111.3013324,114.3732668,104.2812412,108.8904017
16017361,X085,140.5561084,131.6685605,142.5663289,142.3433314,141.5483408,139.3874398,124.6007735
16017362,X085,141.9864641,128.1754487,142.518786,143.47095,141.9776045,141.4936084,119.7824663
16017363,X085,141.3771769,128.201453,142.6218633,143.171868,143.1615802,141.7615051,124.5715078
16017364,X085,140.257602,124.8369415,141.9171249,140.8350713,139.9846263,138.1325667,125.0266847
16017365,X085,140.8990506,131.857794,142.1004647,142.6995112,139.1667886,138.2007585,120.8121432
16017366,X085,139.7379288,128.7426367,141.1998774,140.1982193,138.0287492,136.4373257,114.4478606
16017367,X085,140.4870174,132.4755854,142.4265489,141.5202603,139.2212502,137.0214496,121.6418034
16017368,X085,141.1358184,132.8487004,143.910252,144.237073,141.5174596,140.0408899,119.6717451
16017369,X085,141.1014074,130.5322116,142.0007641,142.5325882,139.6111056,138.2352226,124.6409363
16017371,X085,127.5915463,126.8079249,130.7642045,124.9530819,118.2512107,129.6107829,114.9417753
16017372,X085,128.0047029,112.406773,121.7762596,130.7867134,130.5375627,127.6704503,112.4969006
16017373,X085,109.3098694,119.6450304,116.2687704,108.828387,112.9341261,110.0620444,99.94488434
16017374,X085,128.6857349,128.998647,128.8861378,130.1450987,130.4028976,132.7496324,120.591884
16017375,X085,135.7422962,115.6633017,135.7339049,137.5535034,138.9135552,140.4892839,121.0579865
16017376,X085,137.3553054,130.0283366,132.9650046,139.990411,140.7980891,138.0793594,116.4156781
16017377,X085,135.8481707,133.7544045,133.7892208,137.1263289,137.7197026,129.9717343,121.3765108
16017379,X085,130.3666521,127.286586,136.4635848,132.7424514,127.7681431,115.4841247,114.6224045
16017380,X085,136.1128766,128.8418558,139.9373725,139.307705,136.8597946,126.1839404,118.1791788
16017381,X085,138.7125302,131.6300312,139.4505272,143.6348142,138.7146318,134.9688938,123.7809742
16017382,X085,144.9593757,134.6047668,144.0617105,151.0221656,144.941844,146.5020121,133.3122756
16017383,X085,146.6111787,134.8826655,144.2469243,150.680412,149.0348132,146.8203758,134.3102923
16017384,X085,140.9479521,135.3323785,142.6849749,146.4109265,141.7879562,136.7127669,122.1160792
16017385,X085,131.4931446,133.7684852,137.9466432,134.8623944,133.2696995,129.7757266,101.353534
16017387,X085,128.2138882,130.7249559,134.1660778,127.2029416,116.8274168,127.4404,116.9670968
16017392,X085,138.2883211,129.215915,136.3652198,138.8906253,140.3808859,138.6173855,124.5707125
16017393,X085,137.8375155,124.5524844,139.0906102,141.0889554,137.410747,135.8684958,121.2774016
16017394,X085,132.1394099,127.4238205,137.462012,133.2930426,129.3188411,120.2269638,117.1689811
16017395,X085,126.7196203,129.8257555,132.7678221,117.6241413,112.4959221,119.168751,110.5152538
16017396,X085,127.9913939,129.1186632,136.7938242,127.2714741,117.2568653,125.6434051,113.021463
16017397,X085,132.5272332,128.0879668,137.9970617,134.2498953,124.8727392,125.6135232,117.3236548
16017398,X085,129.7913737,130.1962552,135.7761436,132.4906229,120.7245978,121.7577008,116.4613865
16017399,X085,126.9904206,125.3963317,132.0431632,130.0934205,119.7099127,123.0872161,109.7673657
16017400,X085,131.2080558,121.0536424,139.238749,131.7688655,134.2591026,123.2380014,101.1052865
16017401,X085,136.7240188,126.6437195,139.9362861,137.9254977,141.6526123,135.2442764,123.6483806
