"eventId","species","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128"
"966","X085",-34.7199455393895,-30.9066607991326,-27.9240840997514,-27.1730262836872,-27.551782351405,-28.0865578246983,-28.6192381770174,-29.1234422154794,-29.6740295237912,-30.2714662263031,-30.6113429679487,-30.9628905216422,-31.5463593115467,-32.265225409008,-32.9764675427276,-33.6872874888091,-34.2881748667612,-34.9451598812041,-35.5920731637047,-36.1923171288173,-36.8016418936995,-36.9706778961342,-37.4049909669585,-37.7385161592477,-38.0680056591024,-38.6968794252468,-39.1648176287099,-39.5365579328291,-40.0011735912394,-40.4292791857628,-40.8004005185091,-40.6962567807564,-40.887350984911,-41.0727836792524,-41.277386761468,-41.5734479872771,-41.5861693230905,-40.9820724992319,-40.1531509105751,-39.7772248895147,-39.9539314251512,-40.6942950251439,-41.500203185782,-41.6308364190108,-41.4479849721496,-41.4405457710033,-41.740853859318,-42.0758406616078,-42.1792201570444,-42.4875220556599,-42.854811667745,-43.0999174301123,-43.3049131201729,-43.5975875954639,-44.0099510757834,-44.1669026396998,-44.0934506997399,-44.0026635229157,-44.1895534627337,-44.301254032993,-44.3666590102075,-44.5049388679748,-44.7455316738357,-45.0786105949032,-45.5330771212432,-45.7893822966698,-45.8775979576332,-46.0812299878232,-46.0748459879498,-46.0482921688163,-45.9941869697662,-46.106409755522,-46.1513768796358,-46.3245082597981,-46.6116706334908,-46.5700496530357,-46.5402282495798,-46.6526923228842,-46.6688997282814,-46.6278519486969,-46.7481514336872,-47.0259609585751,-47.114186251352,-47.1652349104596,-47.185187517971,-47.1723212457872,-47.2800851731835,-47.3700513924882,-47.5625214718323,-47.5615695626017,-47.6295952888473,-47.7431818062624,-47.806738823988,-48.0846528015424,-48.3925378315778,-48.4966575549967,-48.6586520375331,-48.6046151785771,-48.8210426474295,-49.0450484861198,-49.0795455103286,-49.2645181241531,-49.6449110667327,-49.9561163347853,-50.1834861409517,-50.5678282212289,-50.7277810254144,-50.8760249053345,-51.1702830245997,-51.433617709317,-51.6836417967289,-52.0509544453267,-52.4931856002127,-52.7309135719457,-52.906830880251,-53.3700959681448,-53.8684774773301,-54.2384191376391,-54.5673841291729,-54.7689347799446,-54.9929087148163,-55.288879666256,-55.6318023723977,-55.8415620832761,-56.0676305841088,-56.2403155409276,-56.4706566063337,-56.5891592974329
"967","X085",-31.1347907735393,-27.2773827238275,-24.4205359372374,-23.9531313451651,-24.3514093942004,-25.1549271160262,-25.8457675417495,-26.5223344452017,-26.9616138830226,-27.5252951850626,-27.9819063338497,-28.4945694229536,-28.8424908204612,-29.2730297664819,-30.0674045856014,-30.5728214434869,-31.2830240036744,-32.8528993150018,-33.4766520882774,-34.0978981307881,-34.5423660719554,-34.5707820206732,-34.9457481155361,-35.5149016685506,-35.9395671162167,-36.8824009620714,-37.2936683604883,-37.5076880605945,-37.8572708951889,-37.8407500775971,-37.8984025411005,-37.774478143615,-37.7386241294134,-37.3226517600304,-36.8459717264032,-36.659770175481,-36.5939491669583,-37.0970384257981,-38.3205458144733,-39.0480082451009,-38.8751167908219,-38.6701985885483,-38.9779752533285,-39.3144386800678,-39.379082990734,-39.3057944940028,-39.1819083699978,-39.9537813721305,-40.8936579963246,-41.3780320342112,-42.3147637838799,-42.9614604149435,-42.6530175818502,-42.6417802076693,-42.8545481176067,-42.7653233005231,-42.3979609258111,-42.5226945263646,-42.5991339645797,-42.8997075373911,-43.2384064996813,-43.4499738251611,-43.9599642869635,-44.6341575536039,-44.7450590137817,-45.0187138156302,-45.8015197255477,-46.1422132614368,-46.2590329493465,-46.2436635681939,-45.964564895416,-46.3752163261412,-46.6715914386077,-46.6050874513101,-46.6335865052262,-46.8448360861408,-47.5406595452939,-47.4281393608154,-47.4968289145489,-48.0841479215032,-48.4537771831936,-48.3271831323322,-48.1259215996851,-48.1476381037594,-48.4265370908183,-48.7884739189703,-48.8118634536275,-49.0337551306647,-49.2575137609591,-49.5703198811631,-49.4749665681,-49.4039056384141,-49.1585439949742,-49.1838480728284,-49.879694457527,-50.3854547256781,-50.4605159873753,-50.3498650777393,-50.3994953961917,-50.0954690256409,-50.2399586712772,-50.5559295209754,-51.1220264290906,-51.4323757871477,-51.3423793180723,-51.4963719586237,-51.932029984874,-51.9758171588359,-52.0805826680299,-52.4163398586141,-53.1066573096893,-53.3165906922228,-53.4353012029403,-53.840785271305,-54.2729507260205,-54.4948584070711,-54.8199043559144,-55.1799667082432,-55.3682404224028,-55.4891766334071,-55.8127876692958,-56.1013044340455,-56.2338052727809,-56.4823483992859,-56.5759779209976,-56.7896337431509,-56.8829091262877,-56.8373437618102
"981","X085",-39.6191908457073,-35.6694209154502,-32.8414622740056,-32.8125928486743,-33.1424405854865,-33.0761554711412,-33.19760020089,-33.1976216154475,-33.359340226924,-33.7343928090857,-34.5236137777909,-35.4453656110987,-35.9089249248731,-36.6570167126044,-37.5465250652693,-37.2356236028475,-38.0402556177503,-39.1597873562363,-40.0897825827125,-40.7376625156764,-40.9917172074892,-41.1979478077449,-41.9500477872516,-43.0064615703512,-44.0693340548496,-44.2330985433277,-44.1278800615365,-44.8179719950316,-45.2225644626932,-45.8525670026926,-46.6516333042553,-47.2830535982015,-47.5778163549296,-48.0490408226725,-48.3478403703729,-48.2041834703885,-48.6619500556906,-49.1035157265064,-49.1708171482991,-49.5484385013883,-50.0388953976287,-49.8083830537974,-49.8652001710401,-50.386737857697,-50.9448097623639,-51.2536507799615,-51.5131519278758,-52.3045819833135,-52.1836982351938,-52.1972199035199,-52.3570300483961,-53.2475802320415,-53.0065102394193,-53.3400099599885,-53.6704960735049,-54.1346065630576,-54.5653468419342,-54.6313295835081,-54.6708648512973,-54.6445724581746,-55.07448918591,-55.3260008454421,-55.6509141087378,-56.51786754715,-56.4278812836503,-56.3037451203281,-56.5963429392114,-56.8473947512327,-57.0459278840943,-57.7057095317841,-57.6617652506449,-57.346207314847,-57.4127179941925,-57.3862774219264,-57.2135547151677,-57.4623768788119,-57.8171208593962,-58.4253105529272,-58.6005402364555,-58.181815412663,-58.4918085845046,-58.8283035342209,-58.9796542748266,-58.97263444287,-59.0496681436487,-59.3484395721153,-59.3579411926513,-59.0504729294833,-59.28583231905,-59.6465350287727,-59.8749802991518,-60.1968740725898,-59.7714727174847,-59.8200304381665,-59.8364002448182,-60.1268642712924,-60.1146136886026,-60.3520571732069,-60.6648069265447,-60.372750838227,-59.9693777650997,-60.6334602498009,-61.2762435721822,-61.3497170962291,-61.3239167639924,-61.4768463229768,-61.8313641141333,-62.1330540162802,-61.5604174414104,-61.4431563583915,-62.0754597655195,-62.8538687556342,-63.0546058536233,-63.2723704384509,-63.6185263587859,-63.9902979366513,-64.2506512553869,-64.0287287968803,-64.4343809925485,-64.8679807878127,-64.8765147024562,-64.8432943292236,-65.0635946543309,-65.0127339311079,-65.0997908953433,-65.1071087714033,-64.9875548521572,-65.2399025110134
"982","X085",-37.8904237760202,-34.1099134823664,-31.2056339383485,-30.7077848248347,-31.2253526971635,-31.5876732429621,-31.4751654202775,-31.3953246906155,-31.7674946267028,-32.3958473085156,-33.0326032413728,-33.7405085520168,-34.4297529738712,-35.1647334099632,-35.8834764054533,-36.6366830448401,-37.3782826233708,-38.1571935473496,-38.9653985214609,-39.5951003585387,-40.1858812338956,-40.7324013569544,-41.2713481064019,-41.8407579802441,-42.4509632725898,-42.9803251632677,-43.4987969610649,-43.9398777804905,-44.2638350413065,-44.5508021033151,-44.7427246707952,-44.8869851460215,-44.9777245438621,-44.944193469133,-44.7305164967848,-44.2985075763695,-43.6036849169558,-42.9199058313571,-42.510904464606,-42.3667806736637,-42.4638009305673,-42.6801324208267,-42.8768087302166,-43.1721919323641,-43.4740197976006,-43.7058372738088,-43.7972810850589,-43.8593469193283,-44.0086698693274,-44.1459978370377,-44.1777344134298,-44.2607721512237,-44.4722880752346,-44.6245630189944,-44.8230220337347,-45.0523474699938,-45.2545650502854,-45.3666005690276,-45.5405984038497,-45.5849248802415,-45.6425885280488,-45.6923704549546,-45.6839864274113,-45.701096817563,-45.8348939124352,-45.8960193685627,-45.994055461161,-46.1220278684654,-46.1698794496316,-46.2092938481013,-46.1862469339257,-46.2177062217906,-46.3168279105848,-46.4544855194232,-46.5158779673451,-46.6178820456575,-46.7623441591908,-46.8319669752054,-46.9089941322654,-46.9889263291164,-47.0616420861409,-47.1462981579032,-47.2346774889451,-47.3116936062658,-47.4435793935456,-47.5950243788351,-47.6334471452221,-47.7334727293156,-47.8247675716896,-47.8880843633081,-47.9884756579829,-48.1703179125997,-48.2978868294668,-48.474861436731,-48.6974174426727,-48.9057906064616,-49.0750775492449,-49.2276188371736,-49.3933912740608,-49.6354622118768,-49.9516141814139,-50.2082099567336,-50.5111961142303,-50.7970868250833,-51.1079940758574,-51.4469034155731,-51.7020429857455,-51.9892606991882,-52.2920723632315,-52.6439114513004,-53.0452159465535,-53.4574981858173,-53.8277754127832,-54.1643194127605,-54.4702489701153,-54.8518717389528,-55.1816480688282,-55.5414058227285,-56.0236669249193,-56.4690250591811,-56.8489339858145,-57.2022040927686,-57.5618256650182,-57.9024940268836,-58.1576804218234,-58.3991525287494,-58.5916358377845,-58.751481324478
"983","X085",-36.7043880012401,-33.3002099918221,-30.4564491376012,-30.0601906707976,-30.4572848808939,-30.6203587576997,-30.7088066705303,-31.0129344648535,-31.5207326538181,-32.4562376215884,-33.2091212754444,-33.6460998226953,-34.2574749249599,-34.958416205124,-35.5532806079534,-36.4940055587552,-37.0161027843168,-37.6208006036789,-38.3576853395769,-39.2032243518618,-39.4824848617945,-40.1075669014985,-40.6742282180849,-41.1955334049395,-41.8596665806423,-42.1323886589703,-42.3591391955806,-42.9761070719324,-43.4221841872032,-43.6463133462882,-43.8828374816725,-44.1512158057128,-44.2416972610099,-44.5879422453677,-44.4480912044948,-44.1182600209626,-44.0660870069173,-43.8846741291083,-43.738439194622,-43.7726165831862,-44.1998808362302,-44.5877194453654,-45.0192429473871,-45.5312399469569,-45.9851482215519,-46.2084949216787,-46.3786170918968,-46.5141416564474,-46.5286496121628,-46.7015046391558,-47.0424121501092,-47.2504284586666,-47.420133404176,-47.589055803514,-47.7190422429604,-47.8130252340715,-48.0065283181324,-48.0543140766087,-48.1364517402389,-48.3575644020721,-48.5716426045255,-48.6703482593491,-48.6317893974822,-48.5551776652189,-48.497915848309,-48.3506683461285,-48.261850425367,-48.1596200642771,-48.2708957330933,-48.3768712765251,-48.3712543715296,-48.3112158203476,-48.3289577734861,-48.4392884008958,-48.6500344095402,-48.876056635538,-48.9661558709027,-49.2234578871247,-49.3890268181782,-49.3758880687911,-49.487856195851,-49.3942515046568,-49.2364993709324,-49.1876888968151,-49.2588695442307,-49.2426015194082,-49.3491103113009,-49.4512350028911,-49.5385433004885,-49.6182108088154,-49.6222752956466,-49.7063613532189,-49.7687090445115,-49.8193643507943,-49.7768151462497,-49.6808507229808,-49.6909465520284,-49.780026141833,-49.7653897552767,-49.8197914711133,-49.9807391312119,-50.181278868538,-50.3350053024078,-50.5101996053157,-50.4860177706277,-50.4094347588845,-50.4543011137288,-50.6990816578023,-50.8805103830643,-50.9975131995164,-51.0937036370523,-51.1725844241569,-51.17414086888,-51.2552622285288,-51.4528816730194,-51.6318395207905,-51.8224118036425,-51.9537903825488,-51.9728829508731,-52.0248781404212,-52.0658698985479,-52.2354844442625,-52.2932640812224,-52.4244758674595,-52.4380503542941,-52.4758009909834,-52.5176381492028,-52.6095285258609
"984","X085",-36.8309898941236,-32.9124573388068,-30.6422471511417,-30.5896227469195,-31.2851124499655,-32.0916552335388,-31.9196764012021,-31.4912146486208,-31.2706539827628,-32.6445962261355,-33.0199297663477,-33.9140896293041,-34.348892627733,-34.8704288918738,-35.5633744537287,-36.4789312217959,-36.9866625117016,-37.5886749745899,-38.3984101626775,-38.3892941509493,-38.7242665228486,-39.4461276767825,-40.1067750238756,-41.1763846539584,-42.5042156652109,-42.1110506102959,-42.1890554026841,-44.1782922936264,-44.1448852529082,-43.8770336269089,-44.1644040438104,-44.5616803633679,-44.4481436708596,-44.3853518092983,-45.0526151471152,-45.6055871316261,-45.8850467142074,-46.1030320386054,-46.7170866406792,-46.8761488447797,-47.350974216617,-47.9999223176302,-48.2216867607514,-48.7821476616728,-49.3678821208284,-48.8627481967591,-49.4347419363147,-49.7557949067021,-50.0032623589273,-50.647235847381,-51.0515161707615,-51.4430737674957,-51.3177284733413,-51.0874016187552,-51.191253102762,-51.0934274119834,-51.6248999049995,-51.4822898636492,-51.5706547586977,-51.536504640719,-51.0649812142202,-50.7119349825925,-51.1546988962278,-51.2378198701343,-51.9306815663807,-51.7623798459977,-50.9746409129868,-50.7723851041119,-51.0620928857932,-51.068674465342,-51.4037065276202,-52.5967416508665,-52.9581167478541,-52.3156382572676,-51.5052040908515,-50.6662266705987,-50.6843694815521,-50.9099048473183,-51.4131540113767,-52.776601254438,-53.7024890485433,-53.374645444386,-53.3224758775774,-53.2913013451496,-53.3415245770819,-53.7235588955202,-53.464018123419,-53.7383637807025,-54.5481552961893,-54.8584186076894,-54.4149307896936,-53.4098488220188,-53.6488537738852,-53.8659841705253,-54.2689363918039,-54.4991064629172,-54.5322615788659,-54.8748678301212,-55.0106339990617,-55.1104496107247,-55.1559564871885,-55.4656080060532,-55.7364045421513,-55.8449307760353,-55.9907348057519,-56.1982318686572,-57.0681307356736,-57.177752731386,-56.8136987018253,-57.1537753031308,-57.3905529348854,-57.7622073704427,-58.2396489349187,-58.5098664362825,-58.388732819336,-58.4633877081568,-58.8717533415536,-59.3265585097922,-59.6223252374023,-59.7639025672406,-60.264469314471,-60.872527513421,-61.330644338635,-61.1163673278975,-61.0435944414193,-60.883768323068,-60.4235628168049,-60.5189239353577
"986","X085",-36.292422286556,-31.892846542269,-29.4491383019954,-29.655008147214,-29.9092563944851,-30.8624517122201,-30.8153780028244,-31.6542092084746,-33.0218777866995,-33.6860557799923,-33.8987480304163,-33.9582933117035,-35.3218112372217,-35.5024321237886,-35.2794451313138,-35.7674387274682,-37.176065465399,-38.1805495706832,-39.173317851025,-40.509562599566,-41.2567608842459,-40.9231521666357,-41.1707387273401,-42.1488236409152,-42.6091173540967,-43.1575502857813,-43.6130983519718,-44.966526702947,-45.4049789190576,-45.7749445592719,-45.7510595193629,-45.4149390684536,-46.9962793746944,-47.8207756585683,-48.215599980533,-49.9360619945543,-50.5915701869512,-50.3338186520837,-49.9937813591382,-50.1507966274474,-50.4311798067568,-51.1200664297852,-51.7414015869558,-51.7396023677901,-52.3330121781155,-52.7417268413278,-52.9756341216946,-53.2438815891237,-53.5394207025657,-53.7231972488676,-53.1601249795576,-53.2447810328666,-53.8532823421936,-53.8738146212881,-54.5121446893535,-55.3067793223935,-56.1789234950024,-55.9040898365382,-55.6237878958381,-55.8720399209238,-55.5610926134345,-56.1397437913556,-56.5736502187401,-55.8140216198742,-55.7139310914643,-56.2596261033799,-56.9159078631184,-56.9106465340155,-56.1668836829589,-56.7635370599219,-57.5969630543976,-57.837305615718,-57.748866202752,-57.6217649382688,-57.4658937269621,-57.201751245559,-57.5753569818228,-57.8063010775471,-58.8168411953673,-59.1402288897877,-59.1059465799941,-59.3050730668105,-59.4940990664262,-59.4539848780785,-59.3505673605662,-59.5089371427007,-59.2514025195524,-59.014175242662,-58.6305122902224,-58.5136068188405,-58.5921533748381,-59.0837856202886,-59.6707088602941,-60.1522690761299,-59.9395304322625,-59.9117678190107,-59.7686888415568,-60.0412473604527,-60.5052177682755,-60.4017572629262,-60.0781796336309,-60.6206856298935,-60.5724665165413,-60.1860003159066,-60.5730186085549,-61.092789503925,-60.9613104878419,-60.9744523308542,-60.9235825154303,-61.5884456022095,-61.7640544544128,-61.5117955873824,-60.8975170566906,-61.4451904905858,-61.899791086517,-61.8735979755245,-62.0154877931521,-62.6158855069958,-63.2722270668375,-63.3177266822643,-63.1259674609886,-62.7680837831586,-62.9925999777783,-63.2839915176037,-62.6312385117555,-62.7957382290129,-63.1563356877671,-63.355824528541
"1002","X085",-38.0352325752139,-34.4062636001315,-31.4622746997654,-30.6670588238476,-31.0064440900794,-31.7164942465286,-32.0468044060905,-32.0973391112169,-32.3260348346499,-32.8473903624157,-33.1006457493931,-33.5806988696549,-34.0514195516103,-34.3594769385165,-34.8315363408283,-35.4455562233498,-35.9309150170895,-36.3340640722346,-36.9566910593151,-37.5591910997826,-38.0447567911153,-38.3693460151935,-38.697889080478,-39.1367900594044,-39.7398438343217,-40.2551806402316,-40.6580437368985,-41.1987440660177,-41.658927846312,-42.103956594958,-42.6747633004863,-43.2531109026064,-43.6436463390085,-43.9719320837946,-44.5051565907804,-44.9856655418997,-45.3320254958142,-45.4151988007616,-45.3877775615441,-45.2824826061846,-45.3419035804977,-45.5230851065225,-46.1243794216655,-46.9229937516636,-47.2987812311738,-47.5458719101836,-47.8342409255645,-48.1595764361558,-48.4883249983043,-48.9287056683213,-49.2529872078127,-49.5503406203593,-49.7927033056967,-49.9649230818031,-50.1729312335846,-50.4069108197497,-50.7509674367078,-50.9964453923695,-51.2959896513413,-51.4446209331832,-51.5743003382265,-51.8598222107434,-52.1473207099773,-52.278845040325,-52.4932174319757,-52.7679721279216,-52.9246402278498,-53.1591537996358,-53.3616314046224,-53.5893145062153,-53.7293136280606,-53.7596597572655,-53.8807294695918,-54.1094598139478,-54.1955421872469,-54.1076795675364,-54.1049277078889,-54.2635180699746,-54.3969369192799,-54.6238071708489,-54.7756774865443,-54.9876136557287,-55.058489919018,-55.0450508713308,-55.1861054556697,-55.3510463375803,-55.4958724208793,-55.6651584190398,-55.8176081350777,-55.9629642927427,-56.0337208200852,-56.2654370630896,-56.4718650232544,-56.5172722272246,-56.5264671175,-56.7626030004283,-57.0509493921099,-57.3373744115766,-57.3956162346942,-57.5709607193563,-57.7461813280472,-57.8206176618788,-58.0460738627896,-58.3433962601569,-58.5556163582597,-58.7190417853193,-59.0098403676007,-59.4611250000047,-59.6701006948971,-59.7755137449933,-60.0023400486404,-60.4230418958878,-60.6059370648273,-60.7081355168097,-61.0444183519739,-61.3069991970521,-61.577971721156,-61.6921588598143,-61.8315965291119,-62.0268468571214,-62.2159655142943,-62.4298333120283,-62.6400961197269,-62.8061824736051,-62.8996037968398,-62.8956512380716,-62.9457634273765,-62.9016484983712
"1003","X085",-36.3944242666327,-33.2975559431533,-30.7790097251794,-30.2970811866032,-30.5833460364203,-30.5786650492238,-30.0501019797424,-29.9137568882566,-30.4327175824612,-31.2451804741241,-32.2990403209635,-33.173179104976,-33.734829445966,-34.1812138966105,-34.5578639213702,-35.0018452586041,-35.6190230467666,-36.2269118089429,-36.7563456782171,-37.2166084023084,-37.6983475536122,-38.0665892754206,-38.3776293000537,-38.7440578104729,-39.1175664427196,-39.4079123553279,-39.658623211862,-39.8793395186934,-40.1072509146211,-40.3331226965896,-40.4960884692579,-40.5981122598551,-40.6265024730201,-40.6174874875688,-40.601500073489,-40.4515477611586,-40.1180401672018,-39.6811728940233,-39.0776861157557,-38.5529752913253,-38.209494185573,-38.0886905188161,-38.2451319171553,-38.565322091822,-38.6341650333047,-38.4341872834182,-38.2288688557322,-38.1092250271244,-38.1544858837783,-38.3630139320481,-38.6110159688161,-38.7039405994961,-38.6389958089137,-38.5996591239425,-38.6484818589169,-38.7727828563289,-38.9322100154207,-39.0871346229372,-39.1390572832968,-39.1489930810802,-39.1675421425416,-39.1600276966391,-39.0826115967629,-39.0132663322581,-38.9625018588771,-38.8683211793558,-38.8642427223646,-39.0452905612622,-39.2352904281718,-39.3041566341637,-39.1851222467029,-38.9992392159563,-38.9222650000673,-38.9385187755863,-39.0785880779275,-39.3583355698981,-39.6116663803747,-39.7029742426926,-39.6057487242452,-39.4662151306765,-39.2869656754535,-39.1669359255676,-39.2066789637407,-39.3691859287615,-39.664061573726,-39.9503482436449,-40.0539184003822,-39.9793235497409,-39.750668201878,-39.5761189343569,-39.5540201753941,-39.6070682401671,-39.7567336561861,-39.964838640159,-40.1956824286278,-40.3097229957797,-40.2249514924637,-40.0976432902045,-40.0189442293499,-40.0554842043369,-40.3326152577677,-40.7035258108058,-41.0080807526764,-41.2074149664854,-41.3060364952952,-41.3147296610749,-41.3497941708823,-41.386470323267,-41.5373237046838,-41.8152840594428,-42.1605766862303,-42.5080440889276,-42.7982471505123,-42.9408257881288,-43.0700165156008,-43.2457617635126,-43.4586991090586,-43.7306201515923,-44.0795163479158,-44.4109614933615,-44.707963371215,-44.9746716443191,-45.2024880255278,-45.4588750826114,-45.7252722968802,-45.9288503539192,-46.0420189271408,-46.1631941342798
"1006","X085",-37.5133228702531,-33.9015205066437,-30.9122645215057,-30.109083825594,-30.3567926424135,-30.9126802893031,-31.2021469715873,-31.5406598184769,-31.9869548455193,-32.3510337073992,-32.6795245032327,-33.1131809407591,-33.6393311690271,-34.0436460976636,-34.6795132637639,-35.5265004322456,-36.0675811356531,-36.807732035164,-37.6155556695055,-38.3220732012496,-38.8414161938245,-39.3909038399466,-39.8205721213463,-40.1658323500034,-40.7525389185597,-41.2492734487311,-41.7079154236237,-42.2193179859091,-42.6551863216001,-43.0781725256454,-43.6298583192607,-43.9271264458824,-44.1328188596263,-44.4967606204306,-44.8369974600152,-44.950337490544,-45.0054560573239,-44.7760361013196,-44.4565774540551,-44.2136662684472,-44.0938034581681,-44.2831347941661,-44.6036561154001,-45.0666897882311,-45.2748715310193,-45.4265468133433,-45.6741063475198,-46.0116738967582,-46.3044822086389,-46.4806708977697,-46.6469211982204,-46.9338552109312,-47.1716354735889,-47.3853327799012,-47.6545487260352,-47.9056857725748,-48.0041168314227,-47.9489057080573,-48.0996950743035,-48.2995990318819,-48.470857792579,-48.5913293639688,-48.657378816819,-48.8088340261186,-48.8871229210153,-49.0382152663498,-49.1400797605501,-49.2483122449773,-49.27568815411,-49.2814186295811,-49.370966140495,-49.4216020220058,-49.4365729826598,-49.4875119769158,-49.5389485281383,-49.4847489191499,-49.4753582496735,-49.6288922340321,-49.8527880734934,-49.9877998272845,-50.0240442055595,-50.1578493067889,-50.2903087998549,-50.3946307019568,-50.3963547655139,-50.5458902267065,-50.5680981496718,-50.6296847262085,-50.6327970223711,-50.5940860702557,-50.7211384377515,-50.9832276395533,-51.1292107281008,-51.2016890872199,-51.4746603024218,-51.6616673752318,-51.7280480567302,-51.9804644546345,-52.2625053417886,-52.5812700735444,-52.9051883510044,-53.1396499149661,-53.448396845219,-53.8561416382349,-54.0680910472852,-54.3717707809729,-54.5974135011636,-54.8262427538372,-55.088703710997,-55.33795407231,-55.6277853851197,-56.1010458264206,-56.5487231317514,-56.8728143555755,-57.1625314247347,-57.561062459785,-57.954051517026,-58.405224200323,-58.7020488687641,-58.9764346219677,-59.3823350223906,-59.7191195107577,-60.1103308107512,-60.3137302980504,-60.5436439172414,-60.7035525646487,-60.743170297,-60.9024548069974
"1007","X085",-37.7444181911054,-34.3960913496486,-31.5447217038086,-31.0143993173705,-31.9944629642853,-32.7219958632039,-32.7028534742341,-32.6555389912668,-32.847634844736,-32.9822308108924,-33.2757332310075,-33.7285042542137,-34.1571536944249,-34.4961984525001,-35.0520468046041,-35.4826954682465,-36.2082718321008,-37.0705953990792,-37.8737212557581,-38.5880118969303,-39.2574353696981,-39.5550539669923,-39.9574343342121,-40.2903767874738,-40.9946022310643,-41.2402336740375,-41.8098639717366,-42.5552324274646,-42.880745537202,-43.0938682980642,-43.3346791018329,-44.0409460037902,-44.2604644111926,-44.5202269555818,-44.7884749892506,-45.2604815935304,-45.6476666280744,-45.930839512987,-46.1972209183278,-46.3884162614483,-46.390564337619,-46.326565983105,-46.5824100954611,-46.9669628838959,-47.1646198297654,-47.3949926593871,-47.8474699507743,-47.9608192505343,-48.5309085265297,-48.7752046718082,-48.7594127789594,-49.0667178818598,-49.5450466622945,-49.6745682082278,-49.5763838637922,-50.0180320072568,-50.2254469768027,-50.1842056818839,-50.2701633797334,-50.5242084883761,-50.6276587040796,-50.7717416623657,-50.9400198920779,-50.9367003905583,-51.313730799366,-51.5677263275162,-51.9890052888704,-52.2179804821572,-52.3867204614463,-52.4633655301971,-52.292885966055,-52.222289236903,-52.2376422438426,-52.2982328355979,-52.4329278463626,-52.4845170690907,-52.7442070731939,-52.780064536279,-52.9259605136676,-52.7598796072148,-52.4143443072363,-52.2183075861999,-52.4228924935175,-52.8784583848144,-52.7897161435618,-52.5973012243255,-52.7761976980338,-52.9876019702608,-53.0883760143516,-53.0779000076806,-53.1894959827444,-53.3784812047363,-53.6710601064813,-53.9033751012447,-53.7587126575368,-53.3620264802761,-53.5987601943864,-53.9973856448981,-54.1580401091604,-54.4984234687113,-54.8051441778526,-55.0517951743917,-54.8224992167589,-54.8461569332561,-55.083769733198,-55.5155128175237,-56.0213558454368,-56.3085233716527,-56.3847458387306,-56.6247715256882,-57.3587396589564,-58.1058646895408,-58.5473748554153,-58.8640138191312,-58.9867713415054,-59.4219332987015,-59.9200191800823,-60.1430804730793,-60.4917943588442,-60.8471930821106,-61.1584780556878,-61.5694891690574,-61.899305885948,-62.0457387032923,-62.2716964967595,-62.3396112435164,-62.3672187188111,-62.5351108337356
